Latitude,Longitude,Pycnopodia_helianthoides logistic values
-2050269.437,-522941.7612,0.01102495
-2038357.605,980080.5746,0.47612983
-2025850.924,-446241.7147,0.45769653
-2169508.565,-107188.7438,0.77900714
-2118188.61,-311092.796,0.7623918
-1840524.858,1298242.331,0.54601395
-1867522.58,1299124.668,0.44199938
-1848420.753,1219301.917,0.49449962
-1890442.611,1271111.713,0.61420894
-1861577.502,1305510.283,0.5468602
-1974702.519,-593054.4475,0.08679534
-1916797.586,1420232.829,0.40802327
-1881171.309,1232564.449,0.5695589
-2949963.297,3073651.947,0.30550146
-3325999.281,3033514.62,0.2470072
-1918740.851,1402467.356,0.28418702
-3037066.178,3136355.116,0.40529394
-3721554.718,3051812.275,0.4917701
-2427677.696,2802359.703,0.51052755
-2174182.955,-118416.9069,0.017408287
-2399671.441,2730280.147,0.31791893
-1850973.898,1311232.614,0.28679013
-1882957.876,1336041.086,0.58436716
-1854619.196,1231325.72,0.514659
-2063179.932,902964.2161,0.48385
-1886483.321,1238640.259,0.6583446
-3957592.078,3119402.476,0.48839295
-3158036.528,3005092.481,0.72426605
-3311757.793,2996113.223,0.6849409
-1894402.009,1421271.474,0.62210524
-1858242.041,1326275.78,0.3234625
-3180912.189,2889138.58,0.002470758
-2141881.903,748488.5984,8.123602E-4
-2075210.242,836864.8257,0.6771474
-1931327.981,-552642.0934,0.0095811095
-3049963.67,3084191.875,0.6209798
-3031237.606,3010062.06,0.57805556
-1862977.377,1259100.56,0.46445617
-3125813.155,2956681.777,0.5979394
-3846858.001,3122075.639,0.63027626
-1894594.234,1255535.26,0.530289
-1853487.273,1254961.606,0.46445617
-2284876.664,2309916.287,0.13373785
-3702316.378,3006156.189,0.44536853
-1925870.319,1245581.729,0.54702926
-1933747.891,-618906.3379,0.0064596045
-1908455.605,1271498.143,0.58710945
-1998341.259,1359574.442,0.69660157
-4266712.6,3242044.237,0.57424945
-1848566.029,1346648.478,0.51075006
-3015403.926,3224458.969,0.7019878
-2008811.68,-456919.9957,0.12560315
-1873513.527,-757454.6232,0.42013925
-2395196.503,2676930.636,0.2562749
-1848717.092,1208327.723,0.45442852
-2168315.107,-65516.28128,0.6526446
-3282240.523,2930624.236,0.13601524
-2120846.067,-425759.7831,0.6479545
-2956034.647,3107802.497,0.32517037
-1878417.071,1373252.084,0.03585327
-1952837.078,-551396.809,0.071482435
-1997633.763,1216435.495,0.66931486
-1877036.141,1341287.087,0.46624509
-3940697.92,3182921.697,0.4922678
-1834172.945,1250737.798,0.5711999
-3002026.411,3074083.679,0.30834976
-3918064.615,3173079.097,0.58986527
-2161089.607,-323110.7592,7.425333E-4
-1870699.148,1276165.226,0.3638689
-1869802.043,1264648.252,0.36116207
-2107499.779,1425254.417,4.405403E-4
-2003320.665,-533789.6343,0.004262447
-2124784.648,806996.6699,0.5770221
-1866337.656,1274622.974,0.3638689
-3799955.124,3124752.76,0.5557608
-1956380.64,-548127.781,0.071482435
-1916284.413,-648724.2435,0.22413744
-2937140.405,3032540.857,0.51166046
-1913141.759,1266051.063,0.58710945
-2211380.355,1848773.357,0.27616504
-1907944.558,1245591.117,0.465026
-2084720.399,-391467.0178,0.26127288
-3427094.97,2950056.265,0.17801617
-3421729.65,3071210.008,0.59746885
-2113549.636,1488411.161,0.0012423742
-1843357.101,1290062.729,0.5009411
-2064333.304,1611998.337,0.46115503
-1853749.168,1315619.487,0.39513174
-1863178.295,-734842.9999,0.59516585
-1865914.278,1345353.13,0.11380166
-2214383.117,68785.79765,0.69172955
-3373214.077,3048649.993,0.16129175
-1848048.971,1208318.939,0.45442852
-1890830.461,-676179.4426,0.6443762
-1849067.452,1336792.02,0.51075006
-2109471.05,1714564.915,0.22860414
-2171731.393,20241.43102,0.79858965
-3093783.646,3148054.336,0.6710404
-1842254.842,1345544.326,0.51075006
-3512112.076,2974219.037,0.54261667
-1870390.055,1385307.123,0.5374292
-2920251.919,3041620.177,0.24359933
-1937631.347,1436791.744,0.45584437
-1865592.015,1341305.044,0.11380166
-2948883.237,3111387.657,0.2685995
-2176265.449,-129008.1392,0.2515957
-2300399.91,2238281.41,0.09113065
-2307914.01,2639405.003,0.44037557
-2126338.333,-445064.6768,0.0059372974
-3794240.108,3095837.889,0.5742676
-1934568.103,1266333.771,0.23293525
-1867477.478,-734676.2395,0.59516585
-2902518.366,3083686.317,0.37983832
-1860390.581,1272010.672,0.5175141
-1891030.112,-592167.9734,0.0075846775
-3316908.588,3032867.591,0.4299379
-1891067.375,-569780.4338,0.70470846
-1884179.55,1278173.162,0.48020297
-3620041.889,3063854.514,0.7223917
-2137745.883,724023.6483,0.6630605
-3043998.628,3200657.158,0.70393777
-1871017.224,1220345.756,0.5965472
-3701740.536,3081661.38,0.57337266
-1899874.395,-664238.2992,0.25462884
-2286613.116,2277698.637,0.2886483
-1866052.645,1252096.729,0.3922737
-1853225.509,1268020.268,0.5175141
-1994899.273,-613016.7512,5.8831036E-4
-2321009.168,2418724.888,0.043664698
-3327404.561,3062571.542,0.075040534
-2365705.014,2753214.191,0.30613476
-1913188.989,-552488.1069,0.3675882
-2882726.365,3116107.432,0.4315965
-3282731.826,3076024.527,0.081533976
-2142505.078,-315046.0663,0.0023391834
-2114767.874,739652.7666,0.6696217
-1911296.991,1383304.289,0.58548486
-3382587.989,3059591.684,0.27473065
-1980840.868,-462947.4896,0.37295967
-1838263.262,1246174.098,0.5711999
-2147681.677,794596.1864,0.37925416
-4254245.895,3229670.582,0.4285371
-1873292.534,1334049.043,0.47071517
-2985242.073,3051569.847,0.44969818
-3992790.72,3171580.988,0.4568418
-1895124.574,1258670.191,0.47625569
-2222057.368,125590.2571,0.5861629
-1852049.81,1220026.566,0.49449962
-1940001.618,1465663.777,0.4187127
-2815947.863,3069550.99,0.5990125
-3505886.9,2997988.653,0.5228659
-3811079.124,3073153.441,0.6074955
-1887999.503,-613823.8347,0.002081386
-2556897.931,2967214.974,0.05342675
-1925103.759,1264701.201,0.33623406
-2090192.691,-498381.364,0.009804945
-2068905.78,-388473.929,0.6379754
-3367005.266,3036347.463,0.2453837
-2050345.153,990838.7176,0.37280038
-1841189.474,1240139.31,0.6602914
-1888881.479,1371514.203,0.12840582
-1849600.313,1241903.619,0.6161925
-2069912.846,1359119.994,0.007041293
-1876139.663,-779703.404,0.10902348
-2081614.495,899164.4054,0.004512012
-1858793.609,1231338.516,0.514659
-4097440.487,3157275.263,0.0113597615
-2056152.707,-417209.7006,0.05203695
-1841806.256,1271760.659,0.5548557
-1846424.941,1239023.592,0.6263599
-2985195.38,3215660.84,0.5644767
-2689531.977,3090181.431,0.4535344
-1847426.916,1204050.836,0.535195
-2036156.742,1261219.576,0.013257249
-2067906.611,986501.9857,0.013998964
-1978880.579,-472234.2875,0.08112015
-1867344.01,1258888.293,0.3922737
-2131576.047,1710644.045,0.24872012
-2135896.396,-321178.1151,0.08573621
-2158431.999,-201719.0524,0.019142253
-2760974.355,3124911.972,0.68530405
-1893439.934,-593747.2944,0.0075846775
-1900964.444,1416021.842,0.4211283
-1943159.057,1415886.765,0.63130665
-1886948.454,1269584.769,0.61420894
-3751331.021,3007142.555,0.014049126
-2656718.059,3152277.253,0.12321611
-1852147.737,1210062.567,0.45442852
-2946235.57,2942022.131,0.017726943
-1853834.256,1329003.244,0.3234625
-1848107.252,1231238.189,0.6263599
-1946607.65,-540500.2907,0.0018594258
-3688660.921,3002133.253,0.48028934
-2174514.362,-73798.76282,0.106845684
-2091093.611,-512489.0397,0.029248388
-1865741.235,1357917.343,0.023056768
-1873471.549,-737814.3355,0.59516585
-2176445.713,-69024.05103,0.106845684
-3404079.189,2989262.287,0.21749762
-2126149.35,733422.1242,0.6332445
-4130929.531,3234122.32,0.16820927
-1941620.029,-510928.5342,0.75904274
-2031559.445,-435812.0571,0.69006914
-2079687.824,961632.4057,0.0014552927
-2084911.808,811238.0832,0.7199971
-1840353.068,1255627.429,0.59094983
-1833571.147,1301198.466,0.54601395
-1829691.247,1279266.168,0.4858176
-1878693.022,1252304.126,0.49497366
-2493137.895,2929534.402,0.5302978
-1988879.81,1294898.905,0.120943
-3272123.415,3025416.621,0.70806634
-2049533.812,899446.7078,0.66372144
-3154861.115,2957193.487,0.55427915
-2840972.325,3100433.671,0.19690597
-1878439.557,1270165.497,0.54048437
-3149624.257,2991819.622,0.55272824
-1881835.135,1252152.762,0.49497366
-1840435.131,1284244.102,0.5261708
-1827381.21,1280817.932,0.4858176
-3431677.611,3055153.065,0.5166821
-3201655.476,2988526.816,0.58477366
-1896039.411,1432185.879,0.35527587
-1899674.733,-623796.4069,0.0042630574
-4001905.564,3173593.569,0.4568418
-2973478.079,2973096.904,0.080954954
-1955243.351,-521595.9521,0.15410043
-1862831.358,1350981.528,0.35531434
-2861355.525,3095639.683,0.564365
-3607892.0,3044578.113,0.63972557
-2174666.934,-129202.0282,0.2515957
-2196427.717,-6640.703583,0.6723972
-2280714.488,2475710.839,0.6657187
-3123043.74,2920253.388,0.11781523
-2078674.911,887599.5763,0.16802354
-2071123.824,837680.9075,0.6771474
-2045803.336,-597121.1384,0.051960494
-1892654.954,1230903.551,0.6583446
-1832897.093,1239339.345,0.6602914
-1884745.951,1250019.857,0.48085466
-3332938.406,2979226.467,0.63699895
-2933271.325,3116063.16,0.6296961
-1892087.579,1240000.12,0.6583446
-2374120.786,2678409.575,0.6291943
-1969062.0,1307163.758,0.5502856
-2944585.546,3086851.242,0.40374368
-1863392.062,1332027.196,0.47071517
-2032823.792,1064350.704,0.45631245
-2057973.942,1600396.548,0.63379925
-1883612.248,1266815.556,0.54048437
-1997897.572,-509278.2892,0.0012447527
-1845456.461,1201987.31,0.535195
-1874933.706,-677765.3911,0.7349342
-1857490.589,1260438.629,0.46445617
-2167798.934,11490.03002,0.79858965
-1856981.48,1307057.077,0.5468602
-3971441.401,3127106.299,0.3530663
-1844248.185,1230228.986,0.6263599
-2223940.78,1781915.757,0.0013708932
-2141897.545,1711669.3,0.12886567
-2147317.17,691903.3314,0.72022796
-1861683.527,1227508.3,0.5816757
-1894489.553,1358139.138,0.51995003
-1968578.977,-527016.4375,0.05145244
-2526977.969,2929875.899,0.0011956588
-3475773.297,3212708.616,0.5731858
-2155801.397,-233266.861,0.0011448374
-1855684.717,1240537.032,0.5293852
-2120437.637,1683824.861,0.45454508
-2750987.06,3109788.199,0.49879003
-1898945.589,1269762.898,0.61121076
-1860447.839,1279226.547,0.46969792
-2261746.991,2269668.037,0.5442802
-2965185.219,3081061.928,0.30510142
-1851318.367,1258031.911,0.51857656
-1832077.792,1251823.081,0.59094983
-1860119.628,1226772.492,0.5816757
-1941739.322,-522419.3859,0.68626213
-3068080.512,3148832.438,0.29766113
-3448303.367,3040908.184,0.45124975
-1916964.931,1395207.929,0.53946614
-3104439.311,2967609.044,0.6304751
-2372568.62,2744318.379,0.30862567
-2129262.485,740847.3232,0.5795501
-1857972.941,1210620.908,0.5543314
-1892688.887,1247401.227,0.48085466
-2113415.975,-407160.1983,0.007864955
-2238874.634,2221446.67,0.54033977
-1933318.621,1255214.166,0.4834027
-2120724.233,1511419.366,0.019799089
-3043672.28,3034511.675,0.47508934
-3610531.686,3093728.176,0.7278493
-3149057.956,2930470.362,0.66622734
-2077191.658,-497969.9257,0.20594804
-2028048.982,1599723.571,0.4654107
-4130244.042,3244270.311,5.645668E-4
-1995108.052,1338583.346,0.6372891
-1978829.693,-483033.9176,0.07824448
-1893831.321,1241863.183,0.48085466
-2047427.747,-641514.429,0.500991
-2004140.662,-496553.5281,0.012755473
-2035394.536,-433651.3137,0.33142865
-2157860.696,728796.0275,4.385656E-4
-2055727.249,858194.5475,0.76496524
-1983263.893,-614538.0525,0.038494587
-1832390.446,1315039.775,0.5393712
-1849386.386,1244592.134,0.6161925
-2121503.208,-331430.2794,0.69361144
-1905442.21,1430305.109,0.35527587
-2071210.374,-515509.9928,0.7231551
-2106002.291,859871.2865,0.32060212
-1885202.323,1265757.51,0.61420894
-1905778.423,1393841.528,0.1201721
-2098528.44,860405.2116,0.32060212
-2953619.537,3095160.425,0.3309108
-2121215.427,1550457.47,0.04039154
-1974778.098,-617647.037,0.0058926707
-1870881.563,-736125.0986,0.59516585
-2042381.257,912863.0754,0.6952642
-3715801.333,3043412.297,0.4250656
-1847825.598,1301971.8,0.38331646
-2964480.824,3096700.242,0.3363799
-2777253.005,3053688.106,0.53909194
-1837475.849,1334109.831,0.5411667
-3632857.564,3036755.034,0.60527754
-1896532.266,1413501.671,0.4211283
-3443609.148,3191658.338,0.6192234
-3122489.654,2936671.198,0.57783633
-2028861.711,-436267.5853,0.69006914
-4229497.353,3263812.937,0.0052582
-3025551.44,3041769.186,0.3771351
-1960574.678,-525593.4603,0.05145244
-1953217.113,-564160.9593,0.04385455
-1851366.233,1262541.244,0.5548557
-3514040.494,3081319.571,0.6614582
-1963621.16,1311927.634,0.5502856
-1834486.325,1312104.069,0.5393712
-1895076.309,-715806.2358,0.075740315
-2987374.551,3021349.336,0.57238317
-3451126.229,2924130.362,0.0041395053
-2477022.882,2923316.561,0.65441376
-2124375.21,862567.6189,0.00407312
-3193954.158,2992866.525,0.65469396
-2168183.395,620140.2357,0.7154857
-1997410.871,1296728.92,0.24548608
-3588151.325,2948618.562,0.009235192
-2109400.726,867292.1859,0.026350452
-3871418.217,3095199.549,0.5247512
-2044678.328,-399029.7759,0.8061567
-1887684.698,1407963.106,0.7099438
-2330998.725,2612045.185,0.19679613
-2298242.551,2505770.43,0.4868635
-1949464.192,-495336.1431,0.70625585
-2915434.166,3023299.353,0.550723
-3052474.397,3014124.423,0.62913644
-1843455.189,1284491.427,0.5009411
-2070232.253,-521627.6217,0.7231551
-1851126.392,1207210.539,0.535195
-1871803.509,1239452.004,0.5287908
-1994914.74,1341719.929,0.6372891
-2010753.611,-518246.2695,0.0078025144
-2060028.674,872520.0383,0.7442918
-2110431.258,811250.8432,0.56864065
-2102790.763,-422058.2052,0.6918947
-1834523.824,1261538.869,0.59094983
-1842684.407,1222382.913,0.49449962
-1978960.717,1324315.969,0.6173306
-1846763.116,1228765.91,0.49449962
-2099959.223,822684.7368,0.6085395
-2080957.756,806659.7536,0.7199971
-2079080.558,-510634.0574,0.6449593
-2149140.784,1667268.585,0.76035064
-1918643.276,-551987.2561,0.0031113878
-1868080.163,1248852.588,0.42643234
-3244866.889,2987347.491,0.630189
-3810415.71,3094639.463,0.43801248
-1842405.013,1310773.554,0.28679013
-2259718.919,2342417.774,0.03940624
-1953740.509,-528243.1011,0.026086232
-4207679.768,3223459.522,0.59766746
-3168925.852,2973104.47,0.4174833
-1906834.429,1264339.149,0.58710945
-2247391.271,2213362.895,0.51861227
-1934226.764,1274480.588,0.44635546
-1893205.459,1250121.409,0.48085466
-1894514.828,1232894.072,0.6583446
-2069494.539,1812805.438,0.5448965
-1852761.149,1295435.019,0.42760605
-1868551.432,1362239.094,0.023056768
-2802020.866,3041929.174,0.26389104
-1974436.747,-537540.3442,0.5188296
-1893864.629,1244814.704,0.48085466
-1986285.494,1323853.996,0.6067167
-1873677.884,1254035.755,0.3922737
-2307269.019,2673601.415,0.6379528
-3048465.973,3084571.547,0.6209798
-2273667.644,2292509.781,0.3276575
-3587575.599,3011057.096,0.1451316
-1896199.03,1249585.024,0.4503797
-1861159.661,1208788.621,0.5543314
-1834817.272,1301538.207,0.54601395
-1852265.493,1254185.059,0.51857656
-3803308.415,3026177.215,8.594456E-5
-1989011.202,-611782.5104,0.038494587
-1860597.784,1258433.24,0.46445617
-1998895.751,-577212.2716,0.04579957
-1939527.407,-542005.8757,0.0018594258
-2173624.889,-94287.01586,0.16386002
-2047056.244,-419119.0435,0.2218477
-3593622.499,2984859.218,0.24404977
-2100456.452,770919.5029,0.62563396
-2074060.411,1689625.639,0.65635496
-1887023.635,-644995.8782,0.6367237
-1880330.002,1386922.626,0.39161217
-1991321.616,1285370.989,0.6069725
-1889249.221,-597075.5103,0.0075846775
-2085087.689,-428499.2931,0.34353483
-1883881.426,1275527.138,0.48020297
-2156740.072,1690.761041,0.73772615
-2236935.518,116761.527,0.1650996
-1948263.637,1287958.369,0.5561551
-3374173.857,2944841.871,0.5586923
-1989649.169,-672588.819,0.0017055913
-1850478.501,1270708.109,0.5548557
-1850953.162,1244191.21,0.6161925
-2222493.328,161761.6946,0.71004087
-2150436.045,-256274.4645,0.0025330116
-1871028.27,1361870.374,0.023056768
-2076871.994,902492.5065,0.20154789
-2113504.334,-431556.574,0.69388103
-3103653.769,3011383.346,0.56908435
-1866390.738,1283273.261,0.3891235
-3899953.73,3137222.416,0.4072556
-1832513.743,1295455.183,0.54601395
-2059401.086,1299714.581,0.010027975
-2102706.646,-419877.2392,0.6918947
-2090910.985,862636.8916,0.64535564
-2927463.236,2965236.225,0.51111597
-2018183.251,-528669.5059,0.12632364
-1880704.725,-664456.6213,0.736453
-2906645.253,3062905.543,0.1361817
-3124003.052,3153370.946,0.65124404
-2876224.823,3028858.758,0.10538094
-2152574.446,-174678.4546,0.26997676
-2078271.965,852906.3528,0.6558402
-1898799.234,-668089.4109,0.24049541
-1917498.704,1267952.69,0.33623406
-1845386.486,1199986.65,0.535195
-4023838.857,3167110.55,0.44846785
-2272226.86,2156176.381,0.03227491
-1859092.009,1316213.168,0.39513174
-2963661.759,3252279.26,0.69249904
-3691671.299,3120520.555,0.6492451
-2141243.723,-250699.8755,0.0025330116
-2165284.901,-166001.612,0.0015610321
-1974226.173,-546744.2732,0.57086223
-2241365.295,178715.2391,0.24524884
-1951911.99,-497988.7416,0.70625585
-2336170.262,2761571.112,0.6477008
-3947780.632,3132896.161,0.4416031
-2008072.002,-661210.5655,0.001230052
-2134953.919,806077.6683,0.652348
-2225332.455,2165664.873,0.54385734
-1846170.69,1214144.79,0.45442852
-1996942.33,1312944.496,0.44019488
-1837275.922,1284202.736,0.5261708
-3132205.605,2993023.921,0.591615
-2005957.604,1361091.695,0.6638676
-3059147.292,3105720.533,0.6919562
-2023762.943,-650786.164,6.017439E-4
-2916043.243,3091868.212,0.33408505
-2110428.301,763406.0936,0.5870804
-3618736.847,3087298.174,0.6810087
-1878057.325,1249494.007,0.40107492
-1887300.199,1366342.6,0.51995003
-2284013.037,2237517.099,0.31147557
-1884876.759,-577084.2145,0.70470846
-1879845.814,-693334.5578,0.7331363
-2074860.282,-408692.2103,9.3394856E-4
-1853241.241,1354265.821,0.35531434
-3550820.059,3019111.3,0.38147795
-1911540.024,1396010.322,0.22510034
-2128161.408,-422996.217,0.6479545
-1983206.437,-538783.7463,0.16577128
-1913768.108,1410923.568,0.5684727
-1894825.529,1230597.164,0.6583446
-2087646.565,1693010.39,0.5174459
-1910670.912,1415248.248,0.549301
-1861481.583,1298256.284,0.42760605
-1975293.205,-620060.5086,0.0058926707
-1861912.504,1226760.249,0.5816757
-1867529.219,1285852.07,0.3891235
-1872278.819,1232430.39,0.5287908
-2999173.332,2966827.119,0.51958686
-1849386.887,1317353.667,0.439498
-1959382.865,1313926.25,0.5502856
-1842022.86,1334655.254,0.53489876
-2672845.431,3064634.479,0.69412816
-2177447.029,-114640.3471,0.017408287
-1855570.825,1236115.342,0.514659
-1879695.328,-617314.7857,0.5912779
-3940807.022,3183302.678,0.4922678
-2894656.889,2998860.009,0.562754
-1855456.474,1225528.069,0.5816757
-1994974.064,-655288.4421,0.0018972541
-1887447.268,-694203.5775,0.61680955
-2238964.341,135844.3642,0.005893017
-1890343.884,1370622.564,0.12840582
-3252788.892,2982465.138,0.6704694
-1881444.605,1329811.63,0.58436716
-3042968.312,2982442.62,0.59622055
-2121589.32,1517028.319,0.019799089
-1926409.317,1398928.781,0.53946614
-2069699.999,942782.226,0.0016073313
-1909515.772,1394296.491,0.22510034
-2193517.731,-3082.928879,0.7384015
-1876679.116,1280573.356,0.48020297
-2174682.814,-97088.51636,0.16386002
-3288567.381,3018197.508,0.7215988
-2108374.874,818359.3923,0.6085395
-3193252.923,3127729.585,0.61365986
-2002883.292,1308004.767,0.37144738
-1868611.838,1239471.218,0.5287908
-3395190.182,3003963.241,0.2100405
-1989386.42,1330432.12,0.6243985
-3093102.736,2995754.249,0.4019528
-1828057.817,1266434.611,0.38227138
-2145320.908,-294071.3768,6.725568E-4
-3301742.595,3025278.036,0.6749083
-3039375.503,3100979.945,0.4027938
-1868500.877,1302988.191,0.44199938
-1882992.175,1246575.185,0.40107492
-3171532.036,2908808.975,0.06057616
-1880620.718,1273855.8,0.48020297
-2731310.783,3074165.218,0.70327675
-3395558.265,3208596.383,0.62773275
-1870188.593,1316894.981,0.55052984
-1902139.864,1369144.963,0.5464837
-2869991.279,3109517.462,0.40070072
-1859212.524,1331975.22,0.3234625
-1871492.499,1366660.12,0.023056768
-1813445.42,-1225306.925,0.71105003
-2017461.266,-448727.2806,0.49102974
-1858337.899,1343621.342,0.47915053
-1894119.326,-572245.8423,0.70470846
-2087056.673,1708076.726,0.5921228
-2123078.413,-299144.6865,0.57003856
-1886846.734,-645977.615,0.6367237
-2059938.187,-561968.9833,0.001189435
-2006281.258,-689887.0969,0.0022637353
-1869600.347,1358220.568,0.023056768
-1992620.742,1336012.853,0.5667069
-2243459.85,2407744.996,0.059447754
-1926326.561,1279559.375,0.5364919
-3738650.037,3116886.184,0.6460335
-1921029.578,1262612.636,0.33623406
-1914264.431,1421456.307,0.549301
-1854173.592,1211776.176,0.5543314
-2135766.349,783963.679,0.11506074
-2081531.783,1729372.451,0.5765696
-2166996.543,-116698.6486,0.78518987
-2269290.488,1853729.738,0.069345005
-1955949.139,1285414.443,0.19309749
-1850310.497,1239102.148,0.6263599
-2126715.94,846310.7678,0.0073232
-3827038.367,3113326.56,0.55172735
-1873594.654,1254068.902,0.3922737
-2982564.517,2941832.884,0.018301036
-3352966.791,3075328.008,0.2210004
-3000326.232,3118449.519,0.40144804
-2329725.63,2706098.106,0.7121873
-2029732.488,-409830.8092,0.77716655
-1919923.707,1417548.317,0.40802327
-1838462.759,1312115.053,0.5393712
-1859200.914,1214486.164,0.5543314
-4290352.615,3231272.983,0.07545032
-2086335.962,1645420.547,0.6346507
-3097242.988,3221518.44,0.6993242
-1900814.667,1247547.196,0.4503797
-1912015.341,1269275.874,0.58710945
-1849932.032,1290933.025,0.5009411
-3982861.434,3221565.548,0.12295578
-3156924.852,3081039.539,0.6256267
-2197273.317,-14882.78626,0.68917954
-2008208.85,1329928.882,0.55493623
-3953434.543,3151553.841,0.39594302
-1982384.304,1299117.946,0.120943
-2047326.178,949198.2839,0.3606459
-1881929.305,1273511.405,0.48020297
-2311179.562,2584248.564,0.11850721
-1854996.825,1346845.419,0.47915053
-1856114.276,1231207.594,0.514659
-2244307.022,1809007.565,0.16897228
-2325561.557,2590710.278,0.002521617
-3823975.952,3145214.109,0.60602903
-1853962.851,1213839.656,0.5543314
-4117355.008,3164675.069,0.0010211703
-1858917.276,1283775.249,0.36250913
-1834335.852,1244951.232,0.5711999
-2172315.52,-89026.02095,0.5090715
-1878732.288,-670068.2973,0.736453
-3658994.854,3068205.589,0.5885035
-2168417.201,-148862.6363,0.63481814
-2121196.464,-358341.7396,0.7709368
-1950103.664,-530353.3329,0.026086232
-2017824.632,-452283.3725,0.0025518283
-1993438.364,1363825.074,0.69660157
-2374205.25,2621450.969,0.0027205816
-2110814.35,826845.0288,0.6686195
-2761488.014,3082999.174,0.6904702
-1959919.563,-492025.3297,0.5625036
-2234165.465,1878173.426,0.73908204
-2424363.887,2877823.497,0.6742508
-1873367.814,-739274.4234,0.59516585
-1870688.934,1276869.446,0.3638689
-2050925.018,1042063.075,0.16825157
-2943773.515,2960082.771,0.09672109
-3601028.846,3096144.161,0.7079564
-3107525.064,3033697.061,0.6089885
-1908553.73,1266879.457,0.58710945
-1896315.03,1372019.444,0.5464837
-2313332.088,2367541.735,0.0031527213
-1887844.852,1240259.672,0.48085466
-3386488.021,3006274.572,0.10048689
-1879414.169,1253928.709,0.49497366
-3106900.582,2949740.109,0.5590966
-1989039.539,-524545.5573,0.008164616
-1885121.803,-576211.498,0.70470846
-1845678.378,1283393.262,0.5009411
-1851789.655,1207598.703,0.535195
-1869838.973,1337813.825,0.11380166
-3439453.417,3017135.213,0.45675695
-2003823.923,-452461.5292,0.12560315
-2191524.416,534032.3434,0.45246714
-2786889.36,3042123.515,0.31904832
-3281121.508,3083105.752,0.067400515
-1823300.278,1267454.026,0.38227138
-3134621.263,2976476.512,0.589005
-2142448.395,684327.851,0.72022796
-1954564.812,1294995.331,0.83317477
-2088970.436,-444051.5279,0.79814243
-1836329.118,1268680.562,0.47416565
-2159019.695,-213769.7599,0.009330511
-2078293.746,1675524.788,0.4705619
-2109756.117,-310237.7976,0.7623918
-1889928.823,-696731.8534,0.073387474
-2206130.188,69034.54371,0.69172955
-3512716.385,3067876.805,0.48396394
-2328978.735,2643722.909,0.46162787
-3927347.281,3227312.021,0.4269339
-2182022.441,-48036.86952,0.75574166
-3349675.366,3035651.735,0.25514534
-2201494.321,-2018.861386,0.6723972
-1897153.777,1382068.282,0.17060211
-3095497.885,2994095.785,0.5753148
-2253482.716,88294.51566,0.30278826
-3785485.94,3109815.138,0.6433672
-3558017.26,3030055.17,0.26657805
-3740130.519,3070025.613,0.4654537
-1858678.517,1257190.295,0.46445617
-2992046.158,3229099.95,0.6968699
-2948051.282,3007162.77,0.63364214
-1987969.805,1165476.174,0.6898545
-3472259.182,3024063.301,0.5518038
-2087040.334,-483704.8144,0.014954931
-1937676.542,-507524.4437,0.73639
-1941172.004,1434300.515,0.60057163
-3657236.188,3104539.056,0.66904867
-2079029.788,1461364.677,0.52952933
-3010748.764,2926210.904,5.536867E-4
-3813839.19,3092323.514,0.37920755
-2114170.264,-428945.4719,0.8213898
-1924968.2,1436691.429,0.5177698
-1922580.672,1415034.176,0.40802327
-2174392.889,-134772.7995,0.7243125
-3948285.077,3118550.401,0.5010114
-3095666.203,2991299.129,0.5753148
-2594413.557,2988816.332,0.7125506
-2272689.256,2219522.637,0.47824606
-3007099.236,3075500.893,0.30834976
-1865175.231,1245742.332,0.42643234
-2099648.262,1790755.424,0.279215
-1865654.207,1316361.286,0.55052984
-2307249.365,2330128.018,0.15099062
-2110890.049,-430617.2364,0.69388103
-2143654.923,-364232.0261,0.0029455076
-2451529.981,2819748.016,0.33694762
-2120054.457,1527897.019,0.005996305
-3246090.15,2975164.959,0.6704694
-3940031.164,3120441.693,0.5010114
-2132890.627,-409310.1403,0.13742359
-3999554.048,3139453.665,0.027023697
-2199362.64,609219.7987,8.792266E-4
-1842263.949,1253173.263,0.51857656
-2167155.159,640262.5028,0.67994475
-3160405.653,3083579.768,0.5755487
-1922877.109,1243228.42,0.54702926
-2302550.037,2214818.713,0.03366732
-2743214.389,3019314.759,0.23809141
-3925745.085,3096452.749,0.2945677
-1876822.261,-759411.6721,0.019060995
-1890168.718,-612154.4297,0.002081386
-3463191.03,2962079.12,0.3402946
-2107680.995,873983.8552,0.08661215
-1862183.455,1221581.062,0.5816757
-2061855.193,992473.4801,0.18142915
-2197266.727,-16401.26496,0.68917954
-4060380.864,3197766.216,0.65301514
-2101922.345,-419001.7123,0.6918947
-2037137.417,1211404.226,0.0013380055
-1943354.416,1415634.512,0.63130665
-2016786.126,1072913.764,0.57571644
-2850424.993,2993976.101,0.028219407
-3801890.716,3088011.713,0.34851423
-1883447.467,1232128.391,0.5695589
-3487374.487,2953342.863,0.58422035
-1883298.618,1263844.233,0.54048437
-2146165.801,-258298.978,0.001341166
-1863823.372,1377929.774,0.20869909
-2095293.464,802372.77,0.6565289
-2162819.799,-128060.2411,0.72383744
-3155477.567,3088118.8,0.6256267
-1991784.183,1275754.723,0.5357136
-1860481.648,1328636.352,0.3234625
-1846835.153,1300135.841,0.38331646
-2016561.807,971161.4926,0.67456675
