OBJECTID,Join_Count,TARGET_FID,JOIN_FID,date,day,month,event_year,MonthYear,depth,DepthBin,pres_abs,source,region,GRID_ID
12144,1,12144,456,5/1/2007,1,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12145,1,12145,737,5/1/2007,1,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-287
12146,1,12146,76,5/2/2007,2,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYO-629
12147,1,12147,75,5/2/2007,2,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SouthernCalifornia,AYN-629
12148,1,12148,82,5/2/2007,2,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYO-628
12149,1,12149,479,5/2/2007,2,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-307
12150,1,12150,38,5/3/2007,3,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-647
12151,1,12151,76,5/3/2007,3,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYO-629
12152,1,12152,421,5/3/2007,3,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
12153,1,12153,792,5/3/2007,3,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-284
12154,1,12154,456,5/4/2007,4,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12155,1,12155,626,5/4/2007,4,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12156,1,12156,42,5/5/2007,5,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-645
12157,1,12157,48,5/5/2007,5,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-644
12158,1,12158,50,5/6/2007,6,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12159,1,12159,957,5/6/2007,6,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,ATY-275
12160,1,12160,1058,5/6/2007,6,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUH-265
12161,1,12161,456,5/7/2007,7,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12162,1,12162,479,5/8/2007,8,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-307
12163,1,12163,720,5/9/2007,9,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-288
12164,1,12164,50,5/10/2007,10,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12165,1,12165,123,5/10/2007,10,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYE-617
12166,1,12166,124,5/10/2007,10,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYF-617
12167,1,12167,396,5/10/2007,10,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUZ-315
12168,1,12168,421,5/10/2007,10,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
12169,1,12169,720,5/10/2007,10,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-288
12170,1,12170,55,5/11/2007,11,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZA-639
12171,1,12171,55,5/11/2007,11,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZA-639
12172,1,12172,456,5/11/2007,11,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12173,1,12173,28,5/12/2007,12,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,Baja,AZA-662
12174,1,12174,50,5/12/2007,12,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12175,1,12175,53,5/12/2007,12,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZB-641
12176,1,12176,54,5/12/2007,12,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZB-640
12177,1,12177,394,5/12/2007,12,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUX-315
12178,1,12178,404,5/12/2007,12,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-314
12179,1,12179,421,5/12/2007,12,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
12180,1,12180,456,5/12/2007,12,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12181,1,12181,609,5/12/2007,12,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUC-294
12182,1,12182,626,5/12/2007,12,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12183,1,12183,626,5/12/2007,12,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12184,1,12184,46,5/13/2007,13,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZG-644
12185,1,12185,45,5/13/2007,13,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZF-644
12186,1,12186,50,5/13/2007,13,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12187,1,12187,478,5/13/2007,13,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVC-307
12188,1,12188,67,5/14/2007,14,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZF-631
12189,1,12189,73,5/14/2007,14,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZE-630
12190,1,12190,72,5/14/2007,14,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZD-630
12191,1,12191,242,5/14/2007,14,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVQ-557
12192,1,12192,450,5/17/2007,17,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12193,1,12193,450,5/17/2007,17,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12194,1,12194,548,5/18/2007,18,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-299
12195,1,12195,759,5/18/2007,18,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVA-286
12196,1,12196,55,5/19/2007,19,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZA-639
12197,1,12197,421,5/19/2007,19,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
12198,1,12198,48,5/20/2007,20,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-644
12199,1,12199,1168,5/20/2007,20,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASG-250
12200,1,12200,1167,5/20/2007,20,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASF-250
12201,1,12201,421,5/21/2007,21,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
12202,1,12202,479,5/21/2007,21,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-307
12203,1,12203,478,5/22/2007,22,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVC-307
12204,1,12204,626,5/22/2007,22,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12205,1,12205,720,5/22/2007,22,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-288
12206,1,12206,233,5/23/2007,23,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVP-560
12207,1,12207,233,5/23/2007,23,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-560
12208,1,12208,396,5/23/2007,23,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUZ-315
12209,1,12209,408,5/23/2007,23,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVB-314
12210,1,12210,720,5/23/2007,23,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-288
12211,1,12211,231,5/24/2007,24,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVP-561
12212,1,12212,236,5/24/2007,24,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVP-559
12213,1,12213,236,5/24/2007,24,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVP-559
12214,1,12214,537,5/24/2007,24,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-300
12215,1,12215,537,5/24/2007,24,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-300
12216,1,12216,236,5/25/2007,25,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVP-559
12217,1,12217,238,5/25/2007,25,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVO-558
12218,1,12218,242,5/25/2007,25,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVQ-557
12219,1,12219,436,5/25/2007,25,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-312
12220,1,12220,717,5/25/2007,25,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUR-288
12221,1,12221,717,5/25/2007,25,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-288
12222,1,12222,48,5/26/2007,26,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-644
12223,1,12223,236,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVP-559
12224,1,12224,238,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVO-558
12225,1,12225,406,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUY-314
12226,1,12226,548,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-299
12227,1,12227,548,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-299
12228,1,12228,745,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUJ-286
12229,1,12229,781,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUL-284
12230,1,12230,927,5/26/2007,26,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASH-276
12231,1,12231,927,5/26/2007,26,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASH-276
12232,1,12232,50,5/27/2007,27,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12233,1,12233,50,5/27/2007,27,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12234,1,12234,626,5/27/2007,27,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12235,1,12235,929,5/27/2007,27,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASJ-276
12236,1,12236,931,5/27/2007,27,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASL-276
12237,1,12237,50,5/28/2007,28,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12238,1,12238,450,5/28/2007,28,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUK-310
12239,1,12239,450,5/28/2007,28,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUK-310
12240,1,12240,509,5/28/2007,28,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-303
12241,1,12241,626,5/28/2007,28,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12242,1,12242,626,5/28/2007,28,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12243,1,12243,720,5/28/2007,28,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-288
12244,1,12244,931,5/28/2007,28,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASL-276
12245,1,12245,950,5/28/2007,28,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASK-275
12246,1,12246,568,5/29/2007,29,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-297
12247,1,12247,626,5/29/2007,29,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12248,1,12248,422,5/30/2007,30,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUJ-312
12249,1,12249,931,5/30/2007,30,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASL-276
12250,1,12250,717,5/31/2007,31,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-288
12251,1,12251,716,5/31/2007,31,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUQ-288
12252,1,12252,734,5/31/2007,31,5,2007,5/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUS-287
12253,1,12253,931,5/31/2007,31,5,2007,5/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASL-276
12254,1,12254,456,6/1/2007,1,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12255,1,12255,479,6/1/2007,1,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-307
12256,1,12256,710,6/1/2007,1,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUD-288
12257,1,12257,931,6/1/2007,1,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASL-276
12258,1,12258,42,6/2/2007,2,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SouthernCalifornia,BAI-645
12259,1,12259,450,6/2/2007,2,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12260,1,12260,450,6/2/2007,2,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12261,1,12261,516,6/2/2007,2,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-303
12262,1,12262,626,6/2/2007,2,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12263,1,12263,627,6/2/2007,2,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUX-294
12264,1,12264,463,6/3/2007,3,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUN-308
12265,1,12265,463,6/3/2007,3,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUN-308
12266,1,12266,421,6/4/2007,4,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
12267,1,12267,436,6/4/2007,4,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-312
12268,1,12268,456,6/4/2007,4,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12269,1,12269,782,6/4/2007,4,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12270,1,12270,951,6/4/2007,4,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASM-275
12271,1,12271,951,6/5/2007,5,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASM-275
12272,1,12272,421,6/6/2007,6,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
12273,1,12273,810,6/6/2007,6,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-283
12274,1,12274,948,6/6/2007,6,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASG-275
12275,1,12275,456,6/7/2007,7,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-310
12276,1,12276,782,6/8/2007,8,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12277,1,12277,294,6/9/2007,9,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,NorthernCalifornia,ATS-496
12278,1,12278,396,6/9/2007,9,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-315
12279,1,12279,408,6/9/2007,9,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVB-314
12280,1,12280,516,6/9/2007,9,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-303
12281,1,12281,548,6/9/2007,9,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-299
12282,1,12282,548,6/9/2007,9,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-299
12283,1,12283,720,6/9/2007,9,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-288
12284,1,12284,50,6/10/2007,10,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12285,1,12285,450,6/10/2007,10,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12286,1,12286,523,6/10/2007,10,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-302
12287,1,12287,548,6/10/2007,10,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-299
12288,1,12288,792,6/10/2007,10,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-284
12289,1,12289,791,6/10/2007,10,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-284
12290,1,12290,834,6/10/2007,10,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUU-282
12291,1,12291,958,6/10/2007,10,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,ATZ-275
12292,1,12292,55,6/11/2007,11,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZA-639
12293,1,12293,481,6/11/2007,11,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUP-306
12294,1,12294,500,6/11/2007,11,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-304
12295,1,12295,500,6/11/2007,11,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-304
12296,1,12296,983,6/11/2007,11,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,ATV-272
12297,1,12297,665,6/12/2007,12,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,ATZ-291
12298,1,12298,665,6/12/2007,12,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,ATZ-291
12299,1,12299,710,6/12/2007,12,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUD-288
12300,1,12300,42,6/13/2007,13,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-645
12301,1,12301,450,6/14/2007,14,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12302,1,12302,478,6/14/2007,14,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVC-307
12303,1,12303,479,6/14/2007,14,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-307
12304,1,12304,479,6/15/2007,15,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-307
12305,1,12305,727,6/15/2007,15,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUL-287
12306,1,12306,176,6/16/2007,16,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AXM-606
12307,1,12307,516,6/16/2007,16,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-303
12308,1,12308,50,6/17/2007,17,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12309,1,12309,242,6/18/2007,18,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,CentralCalifornia,AVQ-557
12310,1,12310,568,6/20/2007,20,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-297
12311,1,12311,782,6/20/2007,20,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12312,1,12312,782,6/21/2007,21,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12313,1,12313,782,6/21/2007,21,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12314,1,12314,523,6/22/2007,22,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-302
12315,1,12315,523,6/22/2007,22,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-302
12316,1,12316,450,6/23/2007,23,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12317,1,12317,450,6/23/2007,23,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
12318,1,12318,626,6/23/2007,23,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12319,1,12319,626,6/23/2007,23,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12320,1,12320,50,6/24/2007,24,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12321,1,12321,626,6/24/2007,24,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12322,1,12322,720,6/24/2007,24,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-288
12323,1,12323,742,6/24/2007,24,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,ATZ-286
12324,1,12324,776,6/24/2007,24,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUA-284
12325,1,12325,408,6/25/2007,25,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVB-314
12326,1,12326,478,6/25/2007,25,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVC-307
12327,1,12327,782,6/25/2007,25,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12328,1,12328,782,6/25/2007,25,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-284
12329,1,12329,871,6/27/2007,27,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASH-279
12330,1,12330,908,6/27/2007,27,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASI-277
12331,1,12331,568,6/28/2007,28,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-297
12332,1,12332,626,6/28/2007,28,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
12333,1,12333,889,6/28/2007,28,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASI-278
12334,1,12334,907,6/28/2007,28,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASF-277
12335,1,12335,469,6/29/2007,29,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUN-307
12336,1,12336,889,6/29/2007,29,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASI-278
12337,1,12337,928,6/29/2007,29,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASI-276
12338,1,12338,951,6/29/2007,29,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASM-275
12339,1,12339,48,6/30/2007,30,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-644
12340,1,12340,50,6/30/2007,30,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12341,1,12341,469,6/30/2007,30,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUN-307
12342,1,12342,485,6/30/2007,30,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVA-306
12343,1,12343,516,6/30/2007,30,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-303
12344,1,12344,627,6/30/2007,30,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUX-294
12345,1,12345,715,6/30/2007,30,6,2007,6/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUP-288
12346,1,12346,755,6/30/2007,30,6,2007,6/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-286
12347,1,12347,90,7/1/2007,1,7,2007,7/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AZJ-625
12348,1,12348,335,7/1/2007,1,7,2007,7/1/2021,-10,shallow,1,REEF_Dive_Namerica,Oregon,ATK-376
12349,1,12349,422,7/1/2007,1,7,2007,7/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUJ-312
12350,1,12350,50,7/3/2007,3,7,2007,7/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12351,1,12351,50,7/4/2007,4,7,2007,7/1/2021,-10,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
12352,1,12352,755,7/4/2007,4,7,2007,7/1/2021,-10,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-286
12353,1,12353,951,7/4/2007,4,7,2007,7/1/2021,-10,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASM-275
